x,y,class_pred,class_orig,Matches,Instance,Mixnew,fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol
0.428394144,0.171580618,dummy,dummy,,4196,,,,,,,,,,,,
0.428394144,0.193006255,dummy,dummy,,4197,,,,,,,,,,,,
0.428394144,0.214431892,dummy,dummy,,4198,,,,,,,,,,,,
0.428394144,0.23585753,dummy,dummy,,4199,,,,,,,,,,,,
0.428394144,0.278708805,dummy,dummy,,4200,,,,,,,,,,,,
0.428394144,0.450113904,dummy,dummy,,4201,,,,,,,,,,,,
0.428394144,0.471539541,dummy,dummy,,4202,,,,,,,,,,,,
0.428394144,0.492965179,dummy,dummy,,4203,,,,,,,,,,,,
0.428394144,0.621519003,dummy,dummy,,4204,,,,,,,,,,,,
0.428394144,0.64294464,dummy,dummy,,4205,,,,,,,,,,,,
0.428394144,0.664370278,dummy,dummy,,4206,,,,,,,,,,,,
0.428394144,0.685795915,dummy,dummy,,4207,,,,,,,,,,,,
0.428394144,0.707221553,dummy,dummy,,4208,,,,,,,,,,,,
0.428394144,0.72864719,dummy,dummy,,4209,,,,,,,,,,,,
0.428394144,0.750072827,dummy,dummy,,4210,,,,,,,,,,,,
0.428394144,0.771498465,dummy,dummy,,4211,,,,,,,,,,,,
0.449819782,-0.771147428,dummy,dummy,,4212,,,,,,,,,,,,
0.449819782,-0.749721791,dummy,dummy,,4213,,,,,,,,,,,,
0.449819782,-0.728296154,dummy,dummy,,4214,,,,,,,,,,,,
0.449819782,-0.706870516,dummy,dummy,,4215,,,,,,,,,,,,
0.449819782,-0.685444879,dummy,dummy,,4216,,,,,,,,,,,,
0.449819782,-0.664019241,dummy,dummy,,4217,,,,,,,,,,,,
0.449819782,-0.556891054,dummy,dummy,,4218,,,,,,,,,,,,
0.449819782,-0.492614142,dummy,dummy,,4219,,,,,,,,,,,,
0.449819782,-0.471188505,dummy,dummy,,4220,,,,,,,,,,,,
0.449819782,-0.449762867,dummy,dummy,,4221,,,,,,,,,,,,
0.449819782,-0.42833723,dummy,dummy,,4222,,,,,,,,,,,,
0.449819782,-0.406911592,dummy,dummy,,4223,,,,,,,,,,,,
0.449819782,-0.385485955,dummy,dummy,,4224,,,,,,,,,,,,
0.449819782,-0.364060318,dummy,dummy,,4225,,,,,,,,,,,,
0.449819782,-0.34263468,dummy,dummy,,4226,,,,,,,,,,,,
0.449819782,-0.235506493,dummy,dummy,,4227,,,,,,,,,,,,
0.449819782,-0.171229581,dummy,dummy,,4228,,,,,,,,,,,,
0.449819782,-0.106952669,dummy,dummy,,4229,,,,,,,,,,,,
0.449819782,-0.064101394,dummy,dummy,,4230,,,,,,,,,,,,
0.449819782,-0.042675757,dummy,dummy,,4231,,,,,,,,,,,,
0.449819782,0.000175518,dummy,dummy,,4232,,,,,,,,,,,,
0.449819782,0.021601156,dummy,dummy,,4233,,,,,,,,,,,,
0.449819782,0.128729343,dummy,dummy,,4234,,,,,,,,,,,,
0.449819782,0.15015498,dummy,dummy,,4235,,,,,,,,,,,,
0.449819782,0.171580618,dummy,dummy,,4236,,,,,,,,,,,,
0.449819782,0.23585753,dummy,dummy,,4237,,,,,,,,,,,,
0.449819782,0.257283167,dummy,dummy,,4238,,,,,,,,,,,,
0.449819782,0.450113904,dummy,dummy,,4239,,,,,,,,,,,,
0.449819782,0.471539541,dummy,dummy,,4240,,,,,,,,,,,,
0.449819782,0.492965179,dummy,dummy,,4241,,,,,,,,,,,,
0.449819782,0.514390816,dummy,dummy,,4242,,,,,,,,,,,,
0.449819782,0.600093366,dummy,dummy,,4243,,,,,,,,,,,,
0.449819782,0.621519003,dummy,dummy,,4244,,,,,,,,,,,,
0.449819782,0.64294464,dummy,dummy,,4245,,,,,,,,,,,,
0.449819782,0.664370278,dummy,dummy,,4246,,,,,,,,,,,,
0.449819782,0.685795915,dummy,dummy,,4247,,,,,,,,,,,,
0.449819782,0.707221553,dummy,dummy,,4248,,,,,,,,,,,,
0.449819782,0.72864719,dummy,dummy,,4249,,,,,,,,,,,,
0.449819782,0.750072827,dummy,dummy,,4250,,,,,,,,,,,,
0.449819782,0.771498465,dummy,dummy,,4251,,,,,,,,,,,,
0.471245419,-0.771147428,dummy,dummy,,4252,,,,,,,,,,,,
0.471245419,-0.749721791,dummy,dummy,,4253,,,,,,,,,,,,
0.471245419,-0.728296154,dummy,dummy,,4254,,,,,,,,,,,,
0.471245419,-0.706870516,dummy,dummy,,4255,,,,,,,,,,,,
0.471245419,-0.685444879,dummy,dummy,,4256,,,,,,,,,,,,
0.471245419,-0.664019241,dummy,dummy,,4257,,,,,,,,,,,,
0.471245419,-0.642593604,dummy,dummy,,4258,,,,,,,,,,,,
0.471245419,-0.514039779,dummy,dummy,,4259,,,,,,,,,,,,
0.471245419,-0.492614142,dummy,dummy,,4260,,,,,,,,,,,,
0.471245419,-0.42833723,dummy,dummy,,4261,,,,,,,,,,,,
0.471245419,-0.406911592,dummy,dummy,,4262,,,,,,,,,,,,
0.471245419,-0.364060318,dummy,dummy,,4263,,,,,,,,,,,,
0.471245419,-0.34263468,dummy,dummy,,4264,,,,,,,,,,,,
0.471245419,-0.321209043,dummy,dummy,,4265,,,,,,,,,,,,
0.471245419,-0.256932131,dummy,dummy,,4266,,,,,,,,,,,,
0.471245419,-0.235506493,dummy,dummy,,4267,,,,,,,,,,,,
0.471245419,-0.171229581,dummy,dummy,,4268,,,,,,,,,,,,
0.471245419,-0.064101394,dummy,dummy,,4269,,,,,,,,,,,,
0.471245419,-0.042675757,dummy,dummy,,4270,,,,,,,,,,,,
0.471245419,-0.021250119,dummy,dummy,,4271,,,,,,,,,,,,
0.471245419,0.000175518,dummy,dummy,,4272,,,,,,,,,,,,
0.471245419,0.021601156,dummy,dummy,,4273,,,,,,,,,,,,
0.471245419,0.043026793,dummy,dummy,,4274,,,,,,,,,,,,
0.471245419,0.085878068,dummy,dummy,,4275,,,,,,,,,,,,
0.471245419,0.107303705,dummy,dummy,,4276,,,,,,,,,,,,
0.471245419,0.128729343,dummy,dummy,,4277,,,,,,,,,,,,
0.471245419,0.450113904,dummy,dummy,,4278,,,,,,,,,,,,
0.471245419,0.471539541,dummy,dummy,,4279,,,,,,,,,,,,
0.471245419,0.492965179,dummy,dummy,,4280,,,,,,,,,,,,
0.471245419,0.600093366,dummy,dummy,,4281,,,,,,,,,,,,
0.471245419,0.621519003,dummy,dummy,,4282,,,,,,,,,,,,
0.471245419,0.64294464,dummy,dummy,,4283,,,,,,,,,,,,
0.471245419,0.664370278,dummy,dummy,,4284,,,,,,,,,,,,
0.471245419,0.685795915,dummy,dummy,,4285,,,,,,,,,,,,
0.471245419,0.707221553,dummy,dummy,,4286,,,,,,,,,,,,
0.471245419,0.72864719,dummy,dummy,,4287,,,,,,,,,,,,
0.471245419,0.750072827,dummy,dummy,,4288,,,,,,,,,,,,
0.471245419,0.771498465,dummy,dummy,,4289,,,,,,,,,,,,
0.492671057,-0.771147428,dummy,dummy,,4290,,,,,,,,,,,,
0.492671057,-0.749721791,dummy,dummy,,4291,,,,,,,,,,,,
0.492671057,-0.728296154,dummy,dummy,,4292,,,,,,,,,,,,
0.492671057,-0.706870516,dummy,dummy,,4293,,,,,,,,,,,,
0.492671057,-0.685444879,dummy,dummy,,4294,,,,,,,,,,,,
0.492671057,-0.664019241,dummy,dummy,,4295,,,,,,,,,,,,
0.492671057,-0.642593604,dummy,dummy,,4296,,,,,,,,,,,,
0.492671057,-0.621167967,dummy,dummy,,4297,,,,,,,,,,,,
0.492671057,-0.599742329,dummy,dummy,,4298,,,,,,,,,,,,
0.492671057,-0.492614142,dummy,dummy,,4299,,,,,,,,,,,,
0.492671057,-0.406911592,dummy,dummy,,4300,,,,,,,,,,,,
0.492671057,-0.364060318,dummy,dummy,,4301,,,,,,,,,,,,
0.492671057,-0.299783405,dummy,dummy,,4302,,,,,,,,,,,,
0.492671057,-0.235506493,dummy,dummy,,4303,,,,,,,,,,,,
0.492671057,-0.192655218,dummy,dummy,,4304,,,,,,,,,,,,
0.492671057,-0.171229581,dummy,dummy,,4305,,,,,,,,,,,,
0.492671057,-0.149803944,dummy,dummy,,4306,,,,,,,,,,,,
0.492671057,-0.128378306,dummy,dummy,,4307,,,,,,,,,,,,
0.492671057,-0.106952669,dummy,dummy,,4308,,,,,,,,,,,,
0.492671057,-0.085527031,dummy,dummy,,4309,,,,,,,,,,,,
0.492671057,-0.064101394,dummy,dummy,,4310,,,,,,,,,,,,
0.492671057,-0.021250119,dummy,dummy,,4311,,,,,,,,,,,,
0.492671057,0.000175518,dummy,dummy,,4312,,,,,,,,,,,,
0.492671057,0.021601156,dummy,dummy,,4313,,,,,,,,,,,,
0.492671057,0.043026793,dummy,dummy,,4314,,,,,,,,,,,,
0.492671057,0.06445243,dummy,dummy,,4315,,,,,,,,,,,,
0.492671057,0.085878068,dummy,dummy,,4316,,,,,,,,,,,,
0.492671057,0.107303705,dummy,dummy,,4317,,,,,,,,,,,,
0.492671057,0.128729343,dummy,dummy,,4318,,,,,,,,,,,,
0.492671057,0.428688266,dummy,dummy,,4319,,,,,,,,,,,,
0.492671057,0.450113904,dummy,dummy,,4320,,,,,,,,,,,,
0.492671057,0.471539541,dummy,dummy,,4321,,,,,,,,,,,,
0.492671057,0.600093366,dummy,dummy,,4322,,,,,,,,,,,,
0.492671057,0.621519003,dummy,dummy,,4323,,,,,,,,,,,,
0.492671057,0.64294464,dummy,dummy,,4324,,,,,,,,,,,,
0.492671057,0.664370278,dummy,dummy,,4325,,,,,,,,,,,,
0.492671057,0.685795915,dummy,dummy,,4326,,,,,,,,,,,,
0.492671057,0.707221553,dummy,dummy,,4327,,,,,,,,,,,,
0.492671057,0.72864719,dummy,dummy,,4328,,,,,,,,,,,,
0.492671057,0.750072827,dummy,dummy,,4329,,,,,,,,,,,,
0.492671057,0.771498465,dummy,dummy,,4330,,,,,,,,,,,,
0.514096694,-0.771147428,dummy,dummy,,4331,,,,,,,,,,,,
0.514096694,-0.749721791,dummy,dummy,,4332,,,,,,,,,,,,
0.514096694,-0.728296154,dummy,dummy,,4333,,,,,,,,,,,,
0.514096694,-0.706870516,dummy,dummy,,4334,,,,,,,,,,,,
0.514096694,-0.685444879,dummy,dummy,,4335,,,,,,,,,,,,
0.514096694,-0.664019241,dummy,dummy,,4336,,,,,,,,,,,,
0.514096694,-0.642593604,dummy,dummy,,4337,,,,,,,,,,,,
0.514096694,-0.621167967,dummy,dummy,,4338,,,,,,,,,,,,
0.514096694,-0.599742329,dummy,dummy,,4339,,,,,,,,,,,,
0.514096694,-0.578316692,dummy,dummy,,4340,,,,,,,,,,,,
0.514096694,-0.492614142,dummy,dummy,,4341,,,,,,,,,,,,
0.514096694,-0.406911592,dummy,dummy,,4342,,,,,,,,,,,,
0.514096694,-0.34263468,dummy,dummy,,4343,,,,,,,,,,,,
0.514096694,-0.235506493,dummy,dummy,,4344,,,,,,,,,,,,
0.514096694,-0.214080856,dummy,dummy,,4345,,,,,,,,,,,,
0.514096694,-0.192655218,dummy,dummy,,4346,,,,,,,,,,,,
0.514096694,-0.171229581,dummy,dummy,,4347,,,,,,,,,,,,
0.514096694,-0.149803944,dummy,dummy,,4348,,,,,,,,,,,,
0.514096694,-0.128378306,dummy,dummy,,4349,,,,,,,,,,,,
0.514096694,-0.106952669,dummy,dummy,,4350,,,,,,,,,,,,
0.514096694,-0.085527031,dummy,dummy,,4351,,,,,,,,,,,,
0.514096694,-0.021250119,dummy,dummy,,4352,,,,,,,,,,,,
0.514096694,0.000175518,dummy,dummy,,4353,,,,,,,,,,,,
0.514096694,0.021601156,dummy,dummy,,4354,,,,,,,,,,,,
0.514096694,0.043026793,dummy,dummy,,4355,,,,,,,,,,,,
0.514096694,0.06445243,dummy,dummy,,4356,,,,,,,,,,,,
0.514096694,0.085878068,dummy,dummy,,4357,,,,,,,,,,,,
0.514096694,0.107303705,dummy,dummy,,4358,,,,,,,,,,,,
0.514096694,0.128729343,dummy,dummy,,4359,,,,,,,,,,,,
0.514096694,0.15015498,dummy,dummy,,4360,,,,,,,,,,,,
0.514096694,0.342985717,dummy,dummy,,4361,,,,,,,,,,,,
0.514096694,0.407262629,dummy,dummy,,4362,,,,,,,,,,,,
0.514096694,0.428688266,dummy,dummy,,4363,,,,,,,,,,,,
0.514096694,0.450113904,dummy,dummy,,4364,,,,,,,,,,,,
0.514096694,0.471539541,dummy,dummy,,4365,,,,,,,,,,,,
0.514096694,0.578667728,dummy,dummy,,4366,,,,,,,,,,,,
0.514096694,0.600093366,dummy,dummy,,4367,,,,,,,,,,,,
0.514096694,0.621519003,dummy,dummy,,4368,,,,,,,,,,,,
0.514096694,0.64294464,dummy,dummy,,4369,,,,,,,,,,,,
0.514096694,0.664370278,dummy,dummy,,4370,,,,,,,,,,,,
0.514096694,0.685795915,dummy,dummy,,4371,,,,,,,,,,,,
0.514096694,0.707221553,dummy,dummy,,4372,,,,,,,,,,,,
0.514096694,0.72864719,dummy,dummy,,4373,,,,,,,,,,,,
0.514096694,0.750072827,dummy,dummy,,4374,,,,,,,,,,,,
0.514096694,0.771498465,dummy,dummy,,4375,,,,,,,,,,,,
0.535522331,-0.771147428,dummy,dummy,,4376,,,,,,,,,,,,
0.535522331,-0.749721791,dummy,dummy,,4377,,,,,,,,,,,,
0.535522331,-0.728296154,dummy,dummy,,4378,,,,,,,,,,,,
0.535522331,-0.706870516,dummy,dummy,,4379,,,,,,,,,,,,
0.535522331,-0.685444879,dummy,dummy,,4380,,,,,,,,,,,,
0.535522331,-0.664019241,dummy,dummy,,4381,,,,,,,,,,,,
0.535522331,-0.642593604,dummy,dummy,,4382,,,,,,,,,,,,
0.535522331,-0.621167967,dummy,dummy,,4383,,,,,,,,,,,,
0.535522331,-0.599742329,dummy,dummy,,4384,,,,,,,,,,,,
0.535522331,-0.578316692,dummy,dummy,,4385,,,,,,,,,,,,
0.535522331,-0.42833723,dummy,dummy,,4386,,,,,,,,,,,,
0.535522331,-0.406911592,dummy,dummy,,4387,,,,,,,,,,,,
0.535522331,-0.385485955,dummy,dummy,,4388,,,,,,,,,,,,
0.535522331,-0.235506493,dummy,dummy,,4389,,,,,,,,,,,,
0.535522331,-0.171229581,dummy,dummy,,4390,,,,,,,,,,,,
0.535522331,-0.149803944,dummy,dummy,,4391,,,,,,,,,,,,
0.535522331,-0.128378306,dummy,dummy,,4392,,,,,,,,,,,,
0.535522331,-0.106952669,dummy,dummy,,4393,,,,,,,,,,,,
0.535522331,-0.085527031,dummy,dummy,,4394,,,,,,,,,,,,
0.535522331,-0.021250119,dummy,dummy,,4395,,,,,,,,,,,,
0.535522331,0.000175518,dummy,dummy,,4396,,,,,,,,,,,,
0.535522331,0.021601156,dummy,dummy,,4397,,,,,,,,,,,,
0.535522331,0.043026793,dummy,dummy,,4398,,,,,,,,,,,,
0.535522331,0.06445243,dummy,dummy,,4399,,,,,,,,,,,,
0.535522331,0.085878068,dummy,dummy,,4400,,,,,,,,,,,,
0.535522331,0.214431892,dummy,dummy,,4401,,,,,,,,,,,,
0.535522331,0.23585753,dummy,dummy,,4402,,,,,,,,,,,,
0.535522331,0.321560079,dummy,dummy,,4403,,,,,,,,,,,,
0.535522331,0.342985717,dummy,dummy,,4404,,,,,,,,,,,,
0.535522331,0.364411354,dummy,dummy,,4405,,,,,,,,,,,,
0.535522331,0.385836992,dummy,dummy,,4406,,,,,,,,,,,,
0.535522331,0.407262629,dummy,dummy,,4407,,,,,,,,,,,,
0.535522331,0.428688266,dummy,dummy,,4408,,,,,,,,,,,,
0.535522331,0.557242091,dummy,dummy,,4409,,,,,,,,,,,,
0.535522331,0.578667728,dummy,dummy,,4410,,,,,,,,,,,,
0.535522331,0.600093366,dummy,dummy,,4411,,,,,,,,,,,,
0.535522331,0.621519003,dummy,dummy,,4412,,,,,,,,,,,,
0.535522331,0.64294464,dummy,dummy,,4413,,,,,,,,,,,,
0.535522331,0.664370278,dummy,dummy,,4414,,,,,,,,,,,,
0.535522331,0.685795915,dummy,dummy,,4415,,,,,,,,,,,,
0.535522331,0.707221553,dummy,dummy,,4416,,,,,,,,,,,,
0.535522331,0.72864719,dummy,dummy,,4417,,,,,,,,,,,,
0.535522331,0.750072827,dummy,dummy,,4418,,,,,,,,,,,,
0.535522331,0.771498465,dummy,dummy,,4419,,,,,,,,,,,,
0.556947969,-0.771147428,dummy,dummy,,4420,,,,,,,,,,,,
0.556947969,-0.749721791,dummy,dummy,,4421,,,,,,,,,,,,
0.556947969,-0.728296154,dummy,dummy,,4422,,,,,,,,,,,,
0.556947969,-0.706870516,dummy,dummy,,4423,,,,,,,,,,,,
0.556947969,-0.685444879,dummy,dummy,,4424,,,,,,,,,,,,
0.556947969,-0.664019241,dummy,dummy,,4425,,,,,,,,,,,,
0.556947969,-0.642593604,dummy,dummy,,4426,,,,,,,,,,,,
0.556947969,-0.621167967,dummy,dummy,,4427,,,,,,,,,,,,
0.556947969,-0.599742329,dummy,dummy,,4428,,,,,,,,,,,,
0.556947969,-0.578316692,dummy,dummy,,4429,,,,,,,,,,,,
0.556947969,-0.471188505,dummy,dummy,,4430,,,,,,,,,,,,
0.556947969,-0.449762867,dummy,dummy,,4431,,,,,,,,,,,,
0.556947969,-0.42833723,dummy,dummy,,4432,,,,,,,,,,,,
0.556947969,-0.235506493,dummy,dummy,,4433,,,,,,,,,,,,
0.556947969,-0.214080856,dummy,dummy,,4434,,,,,,,,,,,,
0.556947969,-0.192655218,dummy,dummy,,4435,,,,,,,,,,,,
0.556947969,-0.171229581,dummy,dummy,,4436,,,,,,,,,,,,
0.556947969,-0.149803944,dummy,dummy,,4437,,,,,,,,,,,,
0.556947969,-0.128378306,dummy,dummy,,4438,,,,,,,,,,,,
0.556947969,-0.106952669,dummy,dummy,,4439,,,,,,,,,,,,
0.556947969,-0.085527031,dummy,dummy,,4440,,,,,,,,,,,,
0.556947969,-0.064101394,dummy,dummy,,4441,,,,,,,,,,,,
0.556947969,0.000175518,dummy,dummy,,4442,,,,,,,,,,,,
0.556947969,0.021601156,dummy,dummy,,4443,,,,,,,,,,,,
0.556947969,0.085878068,dummy,dummy,,4444,,,,,,,,,,,,
0.556947969,0.107303705,dummy,dummy,,4445,,,,,,,,,,,,
0.556947969,0.342985717,dummy,dummy,,4446,,,,,,,,,,,,
0.556947969,0.364411354,dummy,dummy,,4447,,,,,,,,,,,,
0.556947969,0.385836992,dummy,dummy,,4448,,,,,,,,,,,,
0.556947969,0.407262629,dummy,dummy,,4449,,,,,,,,,,,,
0.556947969,0.428688266,dummy,dummy,,4450,,,,,,,,,,,,
0.556947969,0.600093366,dummy,dummy,,4451,,,,,,,,,,,,
0.556947969,0.621519003,dummy,dummy,,4452,,,,,,,,,,,,
0.556947969,0.64294464,dummy,dummy,,4453,,,,,,,,,,,,
0.556947969,0.664370278,dummy,dummy,,4454,,,,,,,,,,,,
0.556947969,0.685795915,dummy,dummy,,4455,,,,,,,,,,,,
0.556947969,0.707221553,dummy,dummy,,4456,,,,,,,,,,,,
0.556947969,0.72864719,dummy,dummy,,4457,,,,,,,,,,,,
0.556947969,0.750072827,dummy,dummy,,4458,,,,,,,,,,,,
0.556947969,0.771498465,dummy,dummy,,4459,,,,,,,,,,,,
0.578373606,-0.771147428,dummy,dummy,,4460,,,,,,,,,,,,
0.578373606,-0.749721791,dummy,dummy,,4461,,,,,,,,,,,,
0.578373606,-0.728296154,dummy,dummy,,4462,,,,,,,,,,,,
0.578373606,-0.706870516,dummy,dummy,,4463,,,,,,,,,,,,
0.578373606,-0.685444879,dummy,dummy,,4464,,,,,,,,,,,,
0.578373606,-0.664019241,dummy,dummy,,4465,,,,,,,,,,,,
0.578373606,-0.642593604,dummy,dummy,,4466,,,,,,,,,,,,
0.578373606,-0.621167967,dummy,dummy,,4467,,,,,,,,,,,,
0.578373606,-0.599742329,dummy,dummy,,4468,,,,,,,,,,,,
0.578373606,-0.578316692,dummy,dummy,,4469,,,,,,,,,,,,
0.578373606,-0.556891054,dummy,dummy,,4470,,,,,,,,,,,,
0.578373606,-0.449762867,dummy,dummy,,4471,,,,,,,,,,,,
0.578373606,-0.321209043,dummy,dummy,,4472,,,,,,,,,,,,
0.578373606,-0.299783405,dummy,dummy,,4473,,,,,,,,,,,,
0.578373606,-0.278357768,dummy,dummy,,4474,,,,,,,,,,,,
0.578373606,-0.192655218,dummy,dummy,,4475,,,,,,,,,,,,
0.578373606,-0.171229581,dummy,dummy,,4476,,,,,,,,,,,,
0.578373606,-0.149803944,dummy,dummy,,4477,,,,,,,,,,,,
0.578373606,-0.128378306,dummy,dummy,,4478,,,,,,,,,,,,
0.578373606,0.000175518,dummy,dummy,,4479,,,,,,,,,,,,
0.578373606,0.342985717,dummy,dummy,,4480,,,,,,,,,,,,
0.578373606,0.364411354,dummy,dummy,,4481,,,,,,,,,,,,
0.578373606,0.385836992,dummy,dummy,,4482,,,,,,,,,,,,
0.578373606,0.514390816,dummy,dummy,,4483,,,,,,,,,,,,
0.578373606,0.600093366,dummy,dummy,,4484,,,,,,,,,,,,
0.578373606,0.621519003,dummy,dummy,,4485,,,,,,,,,,,,
0.578373606,0.64294464,dummy,dummy,,4486,,,,,,,,,,,,
0.578373606,0.664370278,dummy,dummy,,4487,,,,,,,,,,,,
0.578373606,0.685795915,dummy,dummy,,4488,,,,,,,,,,,,
0.578373606,0.707221553,dummy,dummy,,4489,,,,,,,,,,,,
0.578373606,0.72864719,dummy,dummy,,4490,,,,,,,,,,,,
0.578373606,0.750072827,dummy,dummy,,4491,,,,,,,,,,,,
0.578373606,0.771498465,dummy,dummy,,4492,,,,,,,,,,,,
0.599799244,-0.771147428,dummy,dummy,,4493,,,,,,,,,,,,
0.599799244,-0.749721791,dummy,dummy,,4494,,,,,,,,,,,,
0.599799244,-0.728296154,dummy,dummy,,4495,,,,,,,,,,,,
0.599799244,-0.706870516,dummy,dummy,,4496,,,,,,,,,,,,
0.599799244,-0.685444879,dummy,dummy,,4497,,,,,,,,,,,,
0.599799244,-0.664019241,dummy,dummy,,4498,,,,,,,,,,,,
0.599799244,-0.642593604,dummy,dummy,,4499,,,,,,,,,,,,
0.599799244,-0.621167967,dummy,dummy,,4500,,,,,,,,,,,,
0.599799244,-0.599742329,dummy,dummy,,4501,,,,,,,,,,,,
0.599799244,-0.578316692,dummy,dummy,,4502,,,,,,,,,,,,
0.599799244,-0.556891054,dummy,dummy,,4503,,,,,,,,,,,,
0.599799244,-0.535465417,dummy,dummy,,4504,,,,,,,,,,,,
0.599799244,-0.514039779,dummy,dummy,,4505,,,,,,,,,,,,
0.599799244,-0.406911592,dummy,dummy,,4506,,,,,,,,,,,,
0.599799244,-0.385485955,dummy,dummy,,4507,,,,,,,,,,,,
0.599799244,-0.192655218,dummy,dummy,,4508,,,,,,,,,,,,
0.599799244,-0.149803944,dummy,dummy,,4509,,,,,,,,,,,,
0.599799244,-0.128378306,dummy,dummy,,4510,,,,,,,,,,,,
0.599799244,-0.042675757,dummy,dummy,,4511,,,,,,,,,,,,
0.599799244,-0.021250119,dummy,dummy,,4512,,,,,,,,,,,,
0.599799244,0.000175518,dummy,dummy,,4513,,,,,,,,,,,,
0.599799244,0.23585753,dummy,dummy,,4514,,,,,,,,,,,,
0.599799244,0.257283167,dummy,dummy,,4515,,,,,,,,,,,,
0.599799244,0.342985717,dummy,dummy,,4516,,,,,,,,,,,,
0.599799244,0.364411354,dummy,dummy,,4517,,,,,,,,,,,,
0.599799244,0.471539541,dummy,dummy,,4518,,,,,,,,,,,,
0.599799244,0.492965179,dummy,dummy,,4519,,,,,,,,,,,,
0.599799244,0.514390816,dummy,dummy,,4520,,,,,,,,,,,,
0.599799244,0.535816453,dummy,dummy,,4521,,,,,,,,,,,,
0.599799244,0.557242091,dummy,dummy,,4522,,,,,,,,,,,,
0.599799244,0.578667728,dummy,dummy,,4523,,,,,,,,,,,,
0.599799244,0.600093366,dummy,dummy,,4524,,,,,,,,,,,,
0.599799244,0.621519003,dummy,dummy,,4525,,,,,,,,,,,,
0.599799244,0.64294464,dummy,dummy,,4526,,,,,,,,,,,,
0.599799244,0.664370278,dummy,dummy,,4527,,,,,,,,,,,,
0.599799244,0.685795915,dummy,dummy,,4528,,,,,,,,,,,,
0.599799244,0.707221553,dummy,dummy,,4529,,,,,,,,,,,,
0.599799244,0.72864719,dummy,dummy,,4530,,,,,,,,,,,,
0.599799244,0.750072827,dummy,dummy,,4531,,,,,,,,,,,,
0.599799244,0.771498465,dummy,dummy,,4532,,,,,,,,,,,,
0.621224881,-0.771147428,dummy,dummy,,4533,,,,,,,,,,,,
0.621224881,-0.749721791,dummy,dummy,,4534,,,,,,,,,,,,
0.621224881,-0.728296154,dummy,dummy,,4535,,,,,,,,,,,,
0.621224881,-0.706870516,dummy,dummy,,4536,,,,,,,,,,,,
0.621224881,-0.685444879,dummy,dummy,,4537,,,,,,,,,,,,
0.621224881,-0.664019241,dummy,dummy,,4538,,,,,,,,,,,,
0.621224881,-0.642593604,dummy,dummy,,4539,,,,,,,,,,,,
0.621224881,-0.621167967,dummy,dummy,,4540,,,,,,,,,,,,
0.621224881,-0.599742329,dummy,dummy,,4541,,,,,,,,,,,,
0.621224881,-0.578316692,dummy,dummy,,4542,,,,,,,,,,,,
0.621224881,-0.556891054,dummy,dummy,,4543,,,,,,,,,,,,
0.621224881,-0.535465417,dummy,dummy,,4544,,,,,,,,,,,,
0.621224881,-0.514039779,dummy,dummy,,4545,,,,,,,,,,,,
0.621224881,-0.492614142,dummy,dummy,,4546,,,,,,,,,,,,
0.621224881,-0.385485955,dummy,dummy,,4547,,,,,,,,,,,,
0.621224881,-0.34263468,dummy,dummy,,4548,,,,,,,,,,,,
0.621224881,-0.256932131,dummy,dummy,,4549,,,,,,,,,,,,
0.621224881,-0.106952669,dummy,dummy,,4550,,,,,,,,,,,,
0.621224881,-0.085527031,dummy,dummy,,4551,,,,,,,,,,,,
0.621224881,-0.021250119,dummy,dummy,,4552,,,,,,,,,,,,
0.621224881,0.000175518,dummy,dummy,,4553,,,,,,,,,,,,
0.621224881,0.021601156,dummy,dummy,,4554,,,,,,,,,,,,
0.621224881,0.128729343,dummy,dummy,,4555,,,,,,,,,,,,
0.621224881,0.278708805,dummy,dummy,,4556,,,,,,,,,,,,
0.621224881,0.300134442,dummy,dummy,,4557,,,,,,,,,,,,
0.621224881,0.321560079,dummy,dummy,,4558,,,,,,,,,,,,
0.621224881,0.342985717,dummy,dummy,,4559,,,,,,,,,,,,
0.621224881,0.407262629,dummy,dummy,,4560,,,,,,,,,,,,
0.621224881,0.428688266,dummy,dummy,,4561,,,,,,,,,,,,
0.621224881,0.450113904,dummy,dummy,,4562,,,,,,,,,,,,
0.621224881,0.471539541,dummy,dummy,,4563,,,,,,,,,,,,
0.621224881,0.492965179,dummy,dummy,,4564,,,,,,,,,,,,
0.621224881,0.514390816,dummy,dummy,,4565,,,,,,,,,,,,
0.621224881,0.535816453,dummy,dummy,,4566,,,,,,,,,,,,
0.621224881,0.557242091,dummy,dummy,,4567,,,,,,,,,,,,
0.621224881,0.578667728,dummy,dummy,,4568,,,,,,,,,,,,
0.621224881,0.600093366,dummy,dummy,,4569,,,,,,,,,,,,
0.621224881,0.621519003,dummy,dummy,,4570,,,,,,,,,,,,
0.621224881,0.64294464,dummy,dummy,,4571,,,,,,,,,,,,
0.621224881,0.664370278,dummy,dummy,,4572,,,,,,,,,,,,
0.621224881,0.685795915,dummy,dummy,,4573,,,,,,,,,,,,
0.621224881,0.707221553,dummy,dummy,,4574,,,,,,,,,,,,
0.621224881,0.72864719,dummy,dummy,,4575,,,,,,,,,,,,
